jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
563,"Data Analyst",-1,sql,Jacksonville,FL,"SNI Technology","201 to 500 Employees",Unknown,"Staffing & Outsourcing","Business Services"
564,"Data Analyst",-1,communication,Largo,FL,"Kaligia Biosciences","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
564,"Data Analyst",-1,excel,Largo,FL,"Kaligia Biosciences","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
564,"Data Analyst",-1,problem-solving,Largo,FL,"Kaligia Biosciences","1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
565,"Data Analyst",45500,communication,Orlando,FL,"Orlando Family Physicians","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
565,"Data Analyst",45500,excel,Orlando,FL,"Orlando Family Physicians","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
565,"Data Analyst",45500,problem-solving,Orlando,FL,"Orlando Family Physicians","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
565,"Data Analyst",45500,sql,Orlando,FL,"Orlando Family Physicians","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
565,"Data Analyst",45500,tableau,Orlando,FL,"Orlando Family Physicians","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
566,"Data Analyst",56000,excel,Clearwater,FL,"Directions for Living","201 to 500 Employees","Less than $1 million (USD)","Social Assistance",Non-Profit
566,"Data Analyst",56000,sas,Clearwater,FL,"Directions for Living","201 to 500 Employees","Less than $1 million (USD)","Social Assistance",Non-Profit
566,"Data Analyst",56000,sql,Clearwater,FL,"Directions for Living","201 to 500 Employees","Less than $1 million (USD)","Social Assistance",Non-Profit
567,"Data Analyst Intern",-1,communication,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,excel,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,java,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,oracle,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,python,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,sql,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
567,"Data Analyst Intern",-1,tableau,Melbourne,FL,PayPal,Unknown,Unknown,Unknown,Unknown
568,"Data Analyst",-1,excel,"Eglin AFB",FL,"The Perduco Group","51 to 200 Employees","Less than $1 million (USD)","Aerospace & Defense","Aerospace & Defense"
568,"Data Analyst",-1,powerpoint,"Eglin AFB",FL,"The Perduco Group","51 to 200 Employees","Less than $1 million (USD)","Aerospace & Defense","Aerospace & Defense"
568,"Data Analyst",-1,problem-solving,"Eglin AFB",FL,"The Perduco Group","51 to 200 Employees","Less than $1 million (USD)","Aerospace & Defense","Aerospace & Defense"
568,"Data Analyst",-1,sas,"Eglin AFB",FL,"The Perduco Group","51 to 200 Employees","Less than $1 million (USD)","Aerospace & Defense","Aerospace & Defense"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,communication,Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,"power bi",Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,problem-solving,Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,sas,Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,sql,Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
569,"DATA SCIENCE ANALYST ASSOCIATE",66500,tableau,Tampa,FL,"H. Lee Moffitt Cancer Center & Research Institute","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
570,"Data and Reporting Analyst",64000,excel,Orlando,FL,"Westgate Resorts","1001 to 5000 Employees",Unknown,"Hotels, Motels, & Resorts","Travel & Tourism"
570,"Data and Reporting Analyst",64000,tableau,Orlando,FL,"Westgate Resorts","1001 to 5000 Employees",Unknown,"Hotels, Motels, & Resorts","Travel & Tourism"
571,"Data Analyst",54500,communication,Maitland,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
571,"Data Analyst",54500,excel,Maitland,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
571,"Data Analyst",54500,sas,Maitland,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
572,"Data Analyst",-1,agile,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
572,"Data Analyst",-1,communication,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
572,"Data Analyst",-1,excel,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
572,"Data Analyst",-1,python,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
572,"Data Analyst",-1,sql,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
572,"Data Analyst",-1,tableau,Brandon,FL,"Grow Financial Federal Credit Union",Unknown,Unknown,Unknown,Unknown
573,"Data Analyst",-1,communication,Jacksonville,FL,"University of Florida Jacksonville Healthcare","1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
573,"Data Analyst",-1,excel,Jacksonville,FL,"University of Florida Jacksonville Healthcare","1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
573,"Data Analyst",-1,problem-solving,Jacksonville,FL,"University of Florida Jacksonville Healthcare","1001 to 5000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
574,"Data Analyst",61000,communication,"Winter Haven",FL,"Central Florida Health Care, Inc.","201 to 500 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
574,"Data Analyst",61000,excel,"Winter Haven",FL,"Central Florida Health Care, Inc.","201 to 500 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
574,"Data Analyst",61000,"power bi","Winter Haven",FL,"Central Florida Health Care, Inc.","201 to 500 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
574,"Data Analyst",61000,problem-solving,"Winter Haven",FL,"Central Florida Health Care, Inc.","201 to 500 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
574,"Data Analyst",61000,sql,"Winter Haven",FL,"Central Florida Health Care, Inc.","201 to 500 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
575,"Data Entry Analyst",-1,communication,"Fort Lauderdale",FL,"OIC of South Florida","1 to 50 Employees","Less than $1 million (USD)","State & Regional Agencies",Government
575,"Data Entry Analyst",-1,excel,"Fort Lauderdale",FL,"OIC of South Florida","1 to 50 Employees","Less than $1 million (USD)","State & Regional Agencies",Government
575,"Data Entry Analyst",-1,powerpoint,"Fort Lauderdale",FL,"OIC of South Florida","1 to 50 Employees","Less than $1 million (USD)","State & Regional Agencies",Government
575,"Data Entry Analyst",-1,problem-solving,"Fort Lauderdale",FL,"OIC of South Florida","1 to 50 Employees","Less than $1 million (USD)","State & Regional Agencies",Government
576,"Data Management Analyst",33500,excel,Tampa,FL,"University of South Florida","10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
576,"Data Management Analyst",33500,sas,Tampa,FL,"University of South Florida","10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
577,"Data Analyst",48500,excel,"Fort Lauderdale",FL,"Broward Health Imperial Point","5001 to 10000 Employees","$1 to $2 billion (USD)","Health Care Services & Hospitals","Health Care"
578,"Data Analyst Student Part-time",49000,excel,Jacksonville,FL,"Crowley Maritime","5001 to 10000 Employees","$1 to $2 billion (USD)",Shipping,"Transportation & Logistics"
578,"Data Analyst Student Part-time",49000,sql,Jacksonville,FL,"Crowley Maritime","5001 to 10000 Employees","$1 to $2 billion (USD)",Shipping,"Transportation & Logistics"
579,"Data Analyst, Business Analysis and Reporting",45000,communication,Lakeland,FL,Publix,"10000+ Employees","$10+ billion (USD)","Grocery Stores & Supermarkets",Retail
579,"Data Analyst, Business Analysis and Reporting",45000,excel,Lakeland,FL,Publix,"10000+ Employees","$10+ billion (USD)","Grocery Stores & Supermarkets",Retail
579,"Data Analyst, Business Analysis and Reporting",45000,sql,Lakeland,FL,Publix,"10000+ Employees","$10+ billion (USD)","Grocery Stores & Supermarkets",Retail
580,"Experimentation Data Analyst",53000,communication,Jacksonville,FL,Fanatics,"5001 to 10000 Employees","$1 to $2 billion (USD)","Sporting Goods Stores",Retail
580,"Experimentation Data Analyst",53000,excel,Jacksonville,FL,Fanatics,"5001 to 10000 Employees","$1 to $2 billion (USD)","Sporting Goods Stores",Retail
580,"Experimentation Data Analyst",53000,python,Jacksonville,FL,Fanatics,"5001 to 10000 Employees","$1 to $2 billion (USD)","Sporting Goods Stores",Retail
580,"Experimentation Data Analyst",53000,sql,Jacksonville,FL,Fanatics,"5001 to 10000 Employees","$1 to $2 billion (USD)","Sporting Goods Stores",Retail
580,"Experimentation Data Analyst",53000,tableau,Jacksonville,FL,Fanatics,"5001 to 10000 Employees","$1 to $2 billion (USD)","Sporting Goods Stores",Retail
581,"Data Quality Analyst",48000,communication,Pensacola,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
581,"Data Quality Analyst",48000,problem-solving,Pensacola,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
581,"Data Quality Analyst",48000,sas,Pensacola,FL,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
582,"Data Analyst",-1,sql,Orlando,FL,"Visium Resources","51 to 200 Employees",Unknown,"Staffing & Outsourcing","Business Services"
583,"Digital Data Analyst",43500,communication,Miami,FL,NBCUniversal,"10000+ Employees","$10+ billion (USD)","TV Broadcast & Cable Networks",Media
583,"Digital Data Analyst",43500,excel,Miami,FL,NBCUniversal,"10000+ Employees","$10+ billion (USD)","TV Broadcast & Cable Networks",Media
583,"Digital Data Analyst",43500,powerpoint,Miami,FL,NBCUniversal,"10000+ Employees","$10+ billion (USD)","TV Broadcast & Cable Networks",Media
583,"Digital Data Analyst",43500,problem-solving,Miami,FL,NBCUniversal,"10000+ Employees","$10+ billion (USD)","TV Broadcast & Cable Networks",Media
584,"Junior Data Analyst",-1,excel,Wildwood,FL,"Clymer Farner Barley",Unknown,Unknown,Unknown,Unknown
584,"Junior Data Analyst",-1,python,Wildwood,FL,"Clymer Farner Barley",Unknown,Unknown,Unknown,Unknown
584,"Junior Data Analyst",-1,sql,Wildwood,FL,"Clymer Farner Barley",Unknown,Unknown,Unknown,Unknown
584,"Junior Data Analyst",-1,tableau,Wildwood,FL,"Clymer Farner Barley",Unknown,Unknown,Unknown,Unknown
585,"Data Analyst",-1,agile,Jacksonville,FL,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
585,"Data Analyst",-1,communication,Jacksonville,FL,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
585,"Data Analyst",-1,"power bi",Jacksonville,FL,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
585,"Data Analyst",-1,sql,Jacksonville,FL,Kforce,"10000+ Employees","$1 to $2 billion (USD)","IT Services","Information Technology"
586,"Data Analyst",52500,excel,Jacksonville,FL,"Brightway Insurance","201 to 500 Employees","$50 to $100 million (USD)","Insurance Agencies & Brokerages",Insurance
586,"Data Analyst",52500,"power bi",Jacksonville,FL,"Brightway Insurance","201 to 500 Employees","$50 to $100 million (USD)","Insurance Agencies & Brokerages",Insurance
586,"Data Analyst",52500,problem-solving,Jacksonville,FL,"Brightway Insurance","201 to 500 Employees","$50 to $100 million (USD)","Insurance Agencies & Brokerages",Insurance
586,"Data Analyst",52500,sql,Jacksonville,FL,"Brightway Insurance","201 to 500 Employees","$50 to $100 million (USD)","Insurance Agencies & Brokerages",Insurance
587,"The Home Depot PRO - Product Data Analyst",57000,communication,Jacksonville,FL,"The Home Depot","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
587,"The Home Depot PRO - Product Data Analyst",57000,excel,Jacksonville,FL,"The Home Depot","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
587,"The Home Depot PRO - Product Data Analyst",57000,sas,Jacksonville,FL,"The Home Depot","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
587,"The Home Depot PRO - Product Data Analyst",57000,tableau,Jacksonville,FL,"The Home Depot","10000+ Employees","$10+ billion (USD)",Unknown,Unknown
588,"Junior Data Analyst - Marketing",40000,communication,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,excel,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,"power bi",Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,python,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,sas,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,sql,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
588,"Junior Data Analyst - Marketing",40000,tableau,Jacksonville,FL,"Venus Fashion","501 to 1000 Employees","$100 to $500 million (USD)","Department, Clothing, & Shoe Stores",Retail
589,"Marketing Data Analyst",-1,excel,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,java,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,"power bi","Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,problem-solving,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,python,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,sql,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
589,"Marketing Data Analyst",-1,tableau,"Lake Mary",FL,"Filutowski Eye Institute","51 to 200 Employees","Less than $1 million (USD)","Health Care Services & Hospitals","Health Care"
590,"Data Analyst",-1,communication,Ocala,FL,"On Top of the World Communities",Unknown,Unknown,Unknown,Unknown
590,"Data Analyst",-1,excel,Ocala,FL,"On Top of the World Communities",Unknown,Unknown,Unknown,Unknown
590,"Data Analyst",-1,python,Ocala,FL,"On Top of the World Communities",Unknown,Unknown,Unknown,Unknown
590,"Data Analyst",-1,sql,Ocala,FL,"On Top of the World Communities",Unknown,Unknown,Unknown,Unknown
591,"Data Analyst - CRM",-1,sql,Orlando,FL,Conexess,"51 to 200 Employees","$10 to $25 million (USD)",Accounting,"Accounting & Legal"
592,"QA Data Analyst",59500,excel,"Saint Petersburg",FL,Optum,"10000+ Employees","$10+ billion (USD)","Health Care Services & Hospitals","Health Care"
592,"QA Data Analyst",59500,oracle,"Saint Petersburg",FL,Optum,"10000+ Employees","$10+ billion (USD)","Health Care Services & Hospitals","Health Care"
592,"QA Data Analyst",59500,problem-solving,"Saint Petersburg",FL,Optum,"10000+ Employees","$10+ billion (USD)","Health Care Services & Hospitals","Health Care"
